1,0.000261
2,0.000196
3,0.000201
4,0.000356
5,0.000245
6,0.000496
7,0.000221
8,0.000350
9,0.000239
10,0.000369
11,0.000247
12,0.000258
13,0.000234
14,0.000243
15,0.000208
16,0.000244
17,0.000293
18,0.000408
19,0.000211
20,0.000223
21,0.000205
22,0.000225
23,0.000228
24,0.000235
25,0.000299
26,0.000341
27,0.000325
28,0.000253
29,0.000283
30,0.000271
31,0.000222
32,0.000237
33,0.000236
34,0.000233
35,0.000253
36,0.000253
37,0.000333
38,0.000319
39,0.000249
40,0.000370
41,0.000344
42,0.000338
43,0.000337
44,0.000395
45,0.000377
46,0.000272
47,0.000252
48,0.000244
49,0.000339
50,0.000553
51,0.000261
52,0.000501
53,0.000353
54,0.000267
55,0.000232
56,0.000428
57,0.000324
58,0.000392
59,0.000296
60,0.000262
61,0.000282
62,0.000226
63,0.000242
64,0.000233
65,0.000218
66,0.000216
67,0.000341
68,0.000238
69,0.000263
70,0.000302
71,0.000235
72,0.000235
73,0.000243
74,0.000341
75,0.000251
76,0.000237
77,0.000248
78,0.000214
79,0.000228
80,0.000242
81,0.000236
82,0.000216
83,0.000331
84,0.000348
85,0.000325
86,0.000326
87,0.000264
88,0.000265
89,0.000251
90,0.000223
91,0.000217
92,0.000207
93,0.000222
94,0.000242
95,0.000246
96,0.000234
97,0.000236
98,0.000239
99,0.000243
100,0.000254
